franchiseID,FranchiseName,teamID,name,yearID,G,W,R,H,HR,BB,SO,SB,RA,ERA,HA,HRA,BBA,SOA,statID,teamID-Year,Park,Lat,Lon,Open,Closed
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1982,162,92,685,1439,67,569,805,200,609,3.37,1420,94,502,689,3471768,SLN-1982,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1983,162,79,679,1496,83,543,879,207,710,3.79,1479,115,525,709,3569320,SLN-1983,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1984,162,84,652,1369,75,516,924,220,645,3.58,1427,94,494,808,3668224,SLN-1984,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1985,162,101,747,1446,87,586,853,314,572,3.1,1343,98,453,798,3768480,SLN-1985,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1986,161,79,601,1270,58,568,905,262,611,3.37,1364,135,485,761,3870088,SLN-1986,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1987,162,95,798,1449,94,644,933,248,693,3.91,1484,129,533,873,3973048,SLN-1987,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1988,162,76,578,1373,71,484,827,234,633,3.47,1387,91,486,881,4077360,SLN-1988,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1989,164,86,632,1418,73,507,848,155,608,3.36,1330,84,482,844,4183024,SLN-1989,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1990,162,70,599,1398,73,517,844,221,698,3.87,1432,98,475,833,4290040,SLN-1990,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1991,162,84,651,1366,68,532,857,202,648,3.69,1367,114,454,822,4398408,SLN-1991,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1992,162,83,631,1464,94,495,996,208,604,3.38,1405,118,400,842,4508128,SLN-1992,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1993,162,87,758,1508,118,588,882,153,744,4.09,1553,152,383,775,4627800,SLN-1993,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1994,115,53,535,1026,108,434,686,76,621,5.14,1154,134,355,632,4749040,SLN-1994,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1995,143,62,563,1182,107,436,920,79,658,4.09,1290,135,445,842,4871848,SLN-1995,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1996,162,88,759,1468,142,495,1089,149,706,3.97,1380,173,539,1050,4996224,SLN-1996,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1997,162,73,689,1409,144,543,1191,164,708,3.88,1422,124,536,1130,5122168,SLN-1997,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1998,163,83,810,1444,223,676,1179,133,782,4.31,1513,151,558,972,5254263,SLN-1998,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,1999,161,75,809,1461,194,613,1202,134,838,4.74,1519,161,667,1025,5392683,SLN-1999,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2000,162,95,887,1481,235,675,1253,87,771,4.38,1403,196,606,1100,5532903,SLN-2000,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2001,162,93,814,1469,199,529,1089,91,684,3.93,1389,196,526,1083,5674923,SLN-2001,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2002,162,97,787,1475,175,542,927,86,648,3.7,1355,141,547,1009,5818743,SLN-2002,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2003,162,85,876,1580,196,580,952,82,796,4.6,1544,210,508,969,5964363,SLN-2003,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2004,162,105,855,1544,214,548,1085,111,659,3.75,1378,169,440,1041,6111783,SLN-2004,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2005,162,100,805,1494,170,534,947,83,634,3.49,1399,153,443,974,6256000,SLN-2005,Busch Stadium II,38.623889,-90.1925,1966,2005
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2006,161,83,781,1484,184,531,922,59,762,4.54,1475,193,504,970,6406960,SLN-2006,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2007,162,78,725,1513,141,506,909,56,829,4.65,1514,168,509,945,6559720,SLN-2007,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2008,162,86,779,1585,174,577,985,73,725,4.19,1517,163,496,957,6714280,SLN-2008,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2009,162,91,730,1436,160,528,1041,75,640,3.66,1407,123,460,1049,6870640,SLN-2009,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2010,162,86,736,1456,150,541,1027,79,641,3.57,1412,133,477,1094,7028800,SLN-2010,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2011,162,90,762,1513,162,542,978,57,692,3.74,1461,136,448,1098,7188760,SLN-2011,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2012,162,88,765,1526,159,533,1192,91,648,3.71,1420,134,436,1218,7350520,SLN-2012,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2013,162,97,783,1494,125,481,1110,45,596,3.42,1366,112,451,1254,7514080,SLN-2013,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2014,162,90,619,1371,105,471,1133,57,603,3.5,1321,123,470,1221,7679440,SLN-2014,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2015,162,100,647,1386,137,506,1267,69,525,2.94,1359,123,477,1329,7846600,SLN-2015,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2016,162,86,779,1415,225,526,1318,35,712,4.08,1432,159,475,1290,8015560,SLN-2016,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2017,162,83,761,1402,196,593,1348,81,705,4.01,1393,183,493,1351,8186320,SLN-2017,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2018,162,88,759,1369,205,525,1380,63,691,3.85,1354,144,593,1337,8358880,SLN-2018,Busch Stadium III,38.6225,-90.193056,2006,Active
STL,St. Louis Cardinals,SLN,St. Louis Cardinals,2019,162,91,764,1336,210,561,1420,116,662,3.8,1284,191,545,1399,8533240,SLN-2019,Busch Stadium III,38.6225,-90.193056,2006,Active
STP,St. Paul Apostles,SPU,St. Paul White Caps,1884,9,2,24,49,0,7,47,,57,3.17,72,1,27,44,24408,SPU-1884,,UK,UK,UK,UK
SYR,Syracuse Stars,SR1,Syracuse Stars,1879,71,22,276,592,5,28,238,,462,3.19,775,4,52,132,6928,SR1-1879,Newell Park,43.035,-76.148,1878,1884
SYS,Syracuse Stars,SR2,Syracuse Stars,1890,127,55,698,1158,14,457,482,292,831,4.98,1158,28,518,454,69120,SR2-1890,Star Park II,43.03958,-76.1503,1885,1905
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,1998,162,63,620,1450,111,473,1107,120,751,4.35,1425,171,643,1008,5258848,TBA-1998,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,1999,162,69,772,1531,145,544,1042,73,913,5.06,1606,172,695,1055,5397328,TBA-1999,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2000,161,69,733,1414,162,558,1022,90,842,4.86,1553,198,533,955,5537608,TBA-2000,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2001,162,62,672,1426,121,456,1116,115,887,4.94,1513,207,569,1030,5679688,TBA-2001,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2002,161,55,673,1418,133,456,1115,102,918,5.29,1567,215,620,925,5823568,TBA-2002,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2003,162,63,715,1501,137,420,1030,142,852,4.93,1454,196,639,877,5969248,TBA-2003,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2004,161,70,714,1416,145,469,944,132,842,4.81,1459,192,580,923,6116728,TBA-2004,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2005,162,67,750,1519,157,412,990,151,936,5.39,1570,194,615,949,6261003,TBA-2005,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2006,162,61,689,1395,190,441,1106,134,856,4.96,1600,180,606,979,6412023,TBA-2006,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Devil Rays,2007,162,66,782,1500,187,545,1324,131,944,5.53,1649,199,568,1194,6564843,TBA-2007,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2008,162,97,774,1443,180,626,1224,142,671,3.82,1349,166,526,1143,6719463,TBA-2008,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2009,162,84,803,1434,199,642,1229,194,754,4.33,1421,183,515,1125,6875883,TBA-2009,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2010,162,96,802,1343,160,672,1292,172,649,3.78,1347,175,478,1189,7034103,TBA-2010,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2011,162,91,707,1324,172,571,1193,155,614,3.58,1263,161,504,1143,7194123,TBA-2011,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2012,162,90,697,1293,175,571,1323,134,577,3.19,1233,139,469,1383,7355943,TBA-2012,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2013,163,92,700,1421,165,589,1171,73,646,3.74,1315,153,482,1310,7519563,TBA-2013,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2014,162,77,612,1361,117,527,1124,63,625,3.56,1292,145,482,1437,7684983,TBA-2014,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2015,162,80,644,1383,167,436,1310,87,642,3.74,1314,175,477,1355,7852203,TBA-2015,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2016,162,68,672,1333,216,449,1482,60,713,4.2,1395,210,491,1357,8021223,TBA-2016,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2017,162,80,694,1340,228,545,1538,88,704,3.97,1324,193,503,1352,8192043,TBA-2017,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2018,162,90,716,1415,150,540,1388,128,646,3.74,1236,164,501,1421,8364663,TBA-2018,Tropicana Field,27.768333,-82.653333,1990,Active
TBD,Tampa Bay Rays,TBA,Tampa Bay Rays,2019,162,96,769,1427,217,542,1493,94,656,3.65,1274,181,453,1621,8539083,TBA-2019,Tropicana Field,27.768333,-82.653333,1990,Active
TEX,Texas Rangers,WS2,Washington Senators,1961,161,61,618,1307,119,558,917,81,776,4.23,1405,131,586,666,1897128,WS2-1961,Griffith Stadium II,38.9175,-77.020278,1911,1961
TEX,Texas Rangers,WS2,Washington Senators,1962,162,60,599,1370,132,466,789,99,716,4.04,1400,151,593,771,1952608,WS2-1962,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1963,162,56,578,1237,138,497,963,68,812,4.42,1486,176,537,744,2008888,WS2-1963,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1964,162,62,578,1246,125,514,1124,47,733,3.98,1417,172,505,794,2065968,WS2-1964,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1965,162,70,591,1227,136,570,1125,30,721,3.93,1376,160,633,867,2123848,WS2-1965,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1966,159,71,557,1245,126,450,1069,53,659,3.7,1282,154,448,866,2182528,WS2-1966,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1967,161,76,550,1211,115,472,1037,53,637,3.38,1334,113,495,878,2242008,WS2-1967,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1968,161,65,524,1208,124,454,960,29,665,3.64,1402,118,517,826,2302288,WS2-1968,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1969,162,86,694,1365,148,630,900,52,644,3.49,1310,135,656,835,2375680,WS2-1969,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1970,162,70,626,1302,138,635,989,72,689,3.8,1375,139,611,823,2450224,WS2-1970,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,WS2,Washington Senators,1971,159,63,537,1219,86,575,956,68,660,3.7,1376,132,554,762,2525920,WS2-1971,R.F.K. Stadium,38.89,-76.972,1961,2017
TEX,Texas Rangers,TEX,Texas Rangers,1972,154,54,461,1092,56,503,926,126,628,3.53,1258,92,613,868,2602768,TEX-1972,Arlington Stadium,32.756389,-97.084722,1965,1993
TEX,Texas Rangers,TEX,Texas Rangers,1973,162,57,619,1397,110,503,791,91,844,4.64,1514,130,680,831,2680768,TEX-1973,Arlington Stadium,32.756389,-97.084722,1965,1993
TEX,Texas Rangers,TEX,Texas Rangers,1974,161,84,690,1482,99,508,710,113,698,3.82,1423,126,449,871,2759920,TEX-1974,Arlington Stadium,32.756389,-97.084722,1965,1993
